Unnamed: 0,title,level,language,crediteligibility,processed_title,unique_title,level_encoded,language_encoded,credit_eligibility_encoded
24034.0,Cadence OrCAD v17.4 for Beginners & Students - NOT Pro EEs!,Beginner,English,No,cadence orcad v17.4 for beginners & students - not pro ees!,24034,1,1,0
24035.0,Web Design in Affinity Designer Masterclass,Intermediate,Chinese,Yes,web design in affinity designer masterclass,23547,3,0,1
24036.0,Fusion 360 for 3D Printing - Design Fidget Spinners,Intermediate,English,Yes,fusion 360 for 3d printing - design fidget spinners,23519,3,1,1
24037.0,Rigging 101 for Video Games - Maya 2018,Intermediate,English,Yes,rigging 101 for video games - maya 2018,24037,3,1,1
24038.0,Figure Drawing Foundations | Proportions,Beginner,French,No,figure drawing foundations | proportions,23532,1,2,0
24039.0,Complete Adobe Photoshop Megacourse: Beginner to Expert,All Levels,English,Yes,complete adobe photoshop megacourse: beginner to expert,21628,0,1,1
24040.0,Graphic Design Bootcamp: Advanced Training Using Adobe CC,Intermediate,German,Yes,graphic design bootcamp: advanced training using adobe cc,24040,3,3,1
24041.0,Photoshop for Digital Art: The Complete Course,Beginner,English,Yes,photoshop for digital art: the complete course,12964,1,1,1
24042.0,Learn Avid Media Composer,Intermediate,Chinese,No,learn avid media composer,24042,3,0,0
24043.0,Learning Autodesk Inventor 2016,Beginner,German,No,learning autodesk inventor 2016,23902,1,3,0
24044.0,Graphic Design Theory - Color & Contrast,Intermediate,English,No,graphic design theory - color & contrast,24044,3,1,0
24045.0,"Look Your VERY best – Learn about Color, Style & Fashion",Expert,German,No,"look your very best – learn about color, style & fashion",24045,2,3,0
24046.0,3D House Design Mastery in Blender 3x - Graphics & Design,Beginner,English,No,3d house design mastery in blender 3x - graphics & design,23708,1,1,0
24047.0,Photoshop and Illustrator MasterCourse : 100+ Projects,Expert,German,No,photoshop and illustrator mastercourse : 100+ projects,24047,2,3,0
24048.0,Blender 3.0 Vintage Car Creation,Beginner,Spanish,No,blender 3.0 vintage car creation,24048,1,4,0
24049.0,Get your Unity animation Game Ready with Moho Pro,Beginner,French,Yes,get your unity animation game ready with moho pro,24012,1,2,1
24050.0,The Psychology of Color in Game Design & Development,Intermediate,German,Yes,the psychology of color in game design & development,24050,3,3,1
24051.0,Blender Asset Modeling Basics,Expert,Chinese,Yes,blender asset modeling basics,24051,2,0,1
24052.0,Graphic Design Masterclass: Design 40+ Projects in Photoshop,All Levels,French,Yes,graphic design masterclass: design 40+ projects in photoshop,23474,0,2,1
24053.0,Learn to draw fashion with Adobe Illustrator CC Intermediate,Intermediate,French,No,learn to draw fashion with adobe illustrator cc intermediate,23682,3,2,0
24054.0,Unreal Engine:  Character Skill System,Intermediate,English,No,unreal engine:  character skill system,218,3,1,0
24055.0,Maya for Beginners: Complete 3D Animation Fundamentals,Beginner,German,Yes,maya for beginners: complete 3d animation fundamentals,7739,1,3,1
24056.0,Basic AutoCAD for engineering students,Beginner,French,Yes,basic autocad for engineering students,1847,1,2,1
24057.0,Advanced Particle VFX in Unity and After Effects,Beginner,Chinese,No,advanced particle vfx in unity and after effects,24057,1,0,0
24058.0,Color Theory for Designers,Intermediate,Chinese,No,color theory for designers,24058,3,0,0
24059.0,How To Make A Wordpress Website with the Divi Theme,Beginner,Chinese,No,how to make a wordpress website with the divi theme,1536,1,0,0
24060.0,Autodesk Inventor 2021 / 2022 - Essential training,Beginner,English,Yes,autodesk inventor 2021 / 2022 - essential training,23902,1,1,1
24061.0,Advanced Revit Architecture 2016 Training,Intermediate,Spanish,No,advanced revit architecture 2016 training,19082,3,4,0
24062.0,Lumion 9: Photorealistic Arch Viz in Just 2.5 Hrs,All Levels,German,Yes,lumion 9: photorealistic arch viz in just 2.5 hrs,24062,0,3,1
24063.0,Create hand drawn character animations using Photoshop,Beginner,French,No,create hand drawn character animations using photoshop,24063,1,2,0
24064.0,Arrimus Ultimate 3D Modeling Course,Intermediate,German,No,arrimus ultimate 3d modeling course,24064,3,3,0
24065.0,ESD - An Analog Design Viewpoint,Intermediate,French,Yes,esd - an analog design viewpoint,24065,3,2,1
24066.0,VSD - Signal Integrity,Expert,English,No,vsd - signal integrity,24066,2,1,0
24067.0,Learn Animation Production with Blender 2.9,Beginner,German,Yes,learn animation production with blender 2.9,23798,1,3,1
24068.0,Blender Character Creation Masterclass - Orc Warrior,Intermediate,English,No,blender character creation masterclass - orc warrior,23690,3,1,0
24069.0,3ds Max + Vray: Create Stunning Architectural Exteriors,Intermediate,English,No,3ds max + vray: create stunning architectural exteriors,24069,3,1,0
24070.0,PCB Design using OrCAD/Allegro from Basics to Expert level,Intermediate,German,Yes,pcb design using orcad/allegro from basics to expert level,24070,3,3,1
24071.0,Master Houdini FX: Create Stunning Visual Effects rigs,Expert,German,No,master houdini fx: create stunning visual effects rigs,23556,2,3,0
24072.0,Manufacturing Guide for Mechanical Product Development,Expert,French,No,manufacturing guide for mechanical product development,23947,2,2,0
24073.0,Game Development with Unity 5,All Levels,Chinese,No,game development with unity 5,13,0,0,0
24074.0,Design Thinking | Unlock Innovation and User-centricity,Expert,English,No,design thinking | unlock innovation and user-centricity,24074,2,1,0
24075.0,How to create a movie in Unreal Engine 5 Beginners Edition,Beginner,Spanish,No,how to create a movie in unreal engine 5 beginners edition,24075,1,4,0
24076.0,Git & GitHub - The Complete Git & GitHub Course,Intermediate,French,No,git & github - the complete git & github course,108,3,2,0
24077.0,How to Draw and Sketch for Absolute Beginners 2 Perspective,Expert,French,No,how to draw and sketch for absolute beginners 2 perspective,23542,2,2,0
24078.0,SketchUp Make - From beginner to advanced,Beginner,Chinese,No,sketchup make - from beginner to advanced,23939,1,0,0
24079.0,Canva Graphic Design Complete Guide | 10+ Projects,Expert,Chinese,No,canva graphic design complete guide | 10+ projects,24079,2,0,0
24080.0,Blender 2.81 - Substance painter - Sci fi asset creation,Beginner,English,Yes,blender 2.81 - substance painter - sci fi asset creation,24080,1,1,1
24081.0,ASIC Bootcamp for VLSI Engineer: STA Basic Concepts,All Levels,French,No,asic bootcamp for vlsi engineer: sta basic concepts,24081,0,2,0
24082.0,The Ultimate Blender 3D Modeling Guide,All Levels,French,No,the ultimate blender 3d modeling guide,5181,0,2,0
24083.0,Blender 2.8 UV Mapping,Beginner,Spanish,No,blender 2.8 uv mapping,5206,1,4,0
24084.0,Complete AutoCAD 2D&3D From Beginners To Expert Course,Expert,English,Yes,complete autocad 2d&3d from beginners to expert course,20425,2,1,1
24085.0,Build and Host Your Own LAMP Web Server!,Intermediate,English,Yes,build and host your own lamp web server!,24085,3,1,1
24086.0,Develop Parametric Architecture with Grasshopper,Intermediate,Chinese,Yes,develop parametric architecture with grasshopper,24086,3,0,1
24087.0,Blender & Substance: Modeling and texturing videogame props,Expert,English,Yes,blender & substance: modeling and texturing videogame props,24087,2,1,1
24088.0,Intro to Fashion Illustration -Beginners- Fashion Design,Intermediate,Spanish,Yes,intro to fashion illustration -beginners- fashion design,7124,3,4,1
24089.0,Master Photorealistic Rendering With Corona Renderer!,All Levels,English,Yes,master photorealistic rendering with corona renderer!,24089,0,1,1
24090.0,Complete Rigging Course: Moho & Anime Studio,Expert,German,No,complete rigging course: moho & anime studio,24090,2,3,0
24091.0,Introduction to Fixed-Wing Drone Design,All Levels,German,Yes,introduction to fixed-wing drone design,24091,0,3,1
24092.0,Responsive UX/UI Design in Figma 2h deep dive JULY 23 UPDATE,Intermediate,Spanish,No,responsive ux/ui design in figma 2h deep dive july 23 update,24092,3,4,0
24093.0,Certified Minitab Proficient: SPC Control Chart (Accredited),Beginner,Chinese,No,certified minitab proficient: spc control chart (accredited),24093,1,0,0
24094.0,Illustrator CC 2018: Fundamentals For Beginners + 5 Projects,Expert,French,No,illustrator cc 2018: fundamentals for beginners + 5 projects,24094,2,2,0
24095.0,Transitioning Into UX Writing,Beginner,English,Yes,transitioning into ux writing,24095,1,1,1
24096.0,Ultimate Fusion 360 Course,Beginner,Chinese,No,ultimate fusion 360 course,20160,1,0,0
24097.0,Running A Web Design Business,Expert,Chinese,No,running a web design business,1120,2,0,0
24098.0,ARCHICAD 23: Beginner and Intermediate Level,Beginner,English,Yes,archicad 23: beginner and intermediate level,23904,1,1,1
24099.0,Design For 3D Printing | Fusion 360 Masterclass,Beginner,French,Yes,design for 3d printing | fusion 360 masterclass,23519,1,2,1
24100.0,Orc Rider and Bull Creature Creation in Zbrush,Intermediate,English,No,orc rider and bull creature creation in zbrush,24100,3,1,0
24101.0,Ultimate Beginners Cartooning Course : Basic Characters,Expert,French,Yes,ultimate beginners cartooning course : basic characters,24101,2,2,1
24102.0,SEO: Structured Data & Schema Markup for Webmasters,Expert,Spanish,Yes,seo: structured data & schema markup for webmasters,24102,2,4,1
24103.0,Substance Designer 2020: Stylized material creation.,All Levels,French,No,substance designer 2020: stylized material creation.,24103,0,2,0
24104.0,Web Design Responsive Website Template from Scratch HTML CSS,Beginner,Chinese,No,web design responsive website template from scratch html css,23638,1,0,0
24105.0,Demon Huntress in Blender course,Intermediate,Spanish,No,demon huntress in blender course,24105,3,4,0
24106.0,Adobe After Effects CC For Beginners: Learn After Effects CC,All Levels,German,No,adobe after effects cc for beginners: learn after effects cc,10534,0,3,0
24107.0,The Complete Digital Marketing Course - 12 Courses in 1,Expert,Spanish,No,the complete digital marketing course - 12 courses in 1,11114,2,4,0
24108.0,Ultimate Google Ads Training 2021: Profit with Pay Per Click,Expert,French,No,ultimate google ads training 2021: profit with pay per click,24108,2,2,0
24109.0,Instagram Marketing: Complete Guide To Instagram Growth,Intermediate,Spanish,No,instagram marketing: complete guide to instagram growth,10625,3,4,0
24110.0,Facebook Ads & Facebook Marketing MASTERY 2023 | Coursenvy ®,All Levels,Spanish,No,facebook ads & facebook marketing mastery 2023 | coursenvy ®,10377,0,4,0
24111.0,The Complete Digital Marketing Guide - 24 Courses in 1,All Levels,German,Yes,the complete digital marketing guide - 24 courses in 1,24111,0,3,1
24112.0,Digital Marketing Masterclass - 24 Marketing Courses in 1,Intermediate,French,Yes,digital marketing masterclass - 24 marketing courses in 1,24111,3,2,1
24113.0,The Complete Copywriting Course : Write to Sell Like a Pro,Intermediate,Chinese,Yes,the complete copywriting course : write to sell like a pro,24113,3,0,1
24114.0,Social Media Marketing MASTERY 2023 | Ads on 10+ Platforms,Intermediate,Spanish,Yes,social media marketing mastery 2023 | ads on 10+ platforms,24114,3,4,1
24115.0,Google Analytics Certification - Get Certified & Earn More,Expert,English,Yes,google analytics certification - get certified & earn more,9895,2,1,1
24116.0,SEO 2023: Comprehensive SEO Training Course (With ChatGPT),Expert,Chinese,No,seo 2023: comprehensive seo training course (with chatgpt),24116,2,0,0
24117.0,SQL for NEWBS: Weekender Crash Course,All Levels,Spanish,Yes,sql for newbs: weekender crash course,9882,0,4,1
24118.0,Mega Digital Marketing Course A-Z: 12 Courses in 1 + Updates,All Levels,Chinese,Yes,mega digital marketing course a-z: 12 courses in 1 + updates,24118,0,0,1
24119.0,YouTube Masterclass - Your Complete Guide to YouTube,Expert,English,No,youtube masterclass - your complete guide to youtube,12620,2,1,0
24120.0,Social Media Marketing - Complete Certificate Course,Expert,Chinese,Yes,social media marketing - complete certificate course,5380,2,0,1
24121.0,Ultimate Google Analytics (4) course + 50 practical examples,Expert,Chinese,No,ultimate google analytics (4) course + 50 practical examples,9895,2,0,0
24122.0,"Instagram Marketing 2023: Hashtags, Live, Stories, Ads &more",Expert,English,Yes,"instagram marketing 2023: hashtags, live, stories, ads &more",24122,2,1,1
24123.0,The Ultimate SEO Training 2023 + SEO For Wordpress Websites,All Levels,English,Yes,the ultimate seo training 2023 + seo for wordpress websites,6138,0,1,1
24124.0,ClickBank Success – Affiliate Marketing Without A Website,Expert,English,No,clickbank success – affiliate marketing without a website,10746,2,1,0
24125.0,Seth Godin on Presenting to Persuade,Expert,German,Yes,seth godin on presenting to persuade,10093,2,3,1
24126.0,Business Fundamentals: Marketing Strategy,Expert,English,Yes,business fundamentals: marketing strategy,9757,2,1,1
24127.0,[2024] Growth Hacking with Digital Marketing (Now with AI!),All Levels,Chinese,Yes,[2024] growth hacking with digital marketing (now with ai!),24127,0,0,1
24128.0,SEO Training Masterclass 2023: Beginner To Advanced SEO,Expert,English,No,seo training masterclass 2023: beginner to advanced seo,6138,2,1,0
24129.0,The Digital Marketing Handbook: 150+ Hacks,Intermediate,Spanish,No,the digital marketing handbook: 150+ hacks,24129,3,4,0
24130.0,Social Media Marketing Agency : Digital Marketing + Business,Expert,English,No,social media marketing agency : digital marketing + business,10569,2,1,0
24131.0,Copywriting secrets - How to write copy that sells,Expert,English,No,copywriting secrets - how to write copy that sells,12632,2,1,0
24132.0,Marketing Analytics: Stand Out by Becoming an Analytics Pro!,Beginner,French,No,marketing analytics: stand out by becoming an analytics pro!,10225,1,2,0
24133.0,Social Media Management - The Complete 2019 Manager Bootcamp,All Levels,Chinese,Yes,social media management - the complete 2019 manager bootcamp,24133,0,0,1
24134.0,Business Branding: The Complete Course Part 1 - Strategy,Intermediate,Chinese,Yes,business branding: the complete course part 1 - strategy,24134,3,0,1
24135.0,Business Writing & Technical Writing Immersion,Expert,Spanish,No,business writing & technical writing immersion,10981,2,4,0
24136.0,Social Media Marketing - Content Marketing Masterclass,Beginner,German,No,social media marketing - content marketing masterclass,10569,1,3,0
24137.0,How to Create Animated Videos with Powerpoint,All Levels,French,Yes,how to create animated videos with powerpoint,22124,0,2,1
