Unnamed: 0,title,level,language,crediteligibility
22259.0,Microsoft Office 2021/365 Essentials Bundle,Beginner,Spanish,Yes
22260.0,Advance Excel Mastery Beginner to Advanced Skills in Excel,Intermediate,Chinese,No
22261.0,SAP PI Process Integration Consultant Training + Scenarios,Intermediate,German,No
22262.0,SAP Finance and Controlling (FICO) (beginner to expert),Intermediate,English,Yes
22263.0,Learn SAP DMS Document Management System – SAP PLM,All Levels,German,Yes
22264.0,Real World SAP - SD Pricing Cost Plus Scenario,Intermediate,Spanish,Yes
22265.0,Excellence in Excel! Create a dynamic Gantt Chart in Excel!,Expert,Spanish,No
22266.0,Advanced PowerQuery: The Mashup Language,Intermediate,French,Yes
22267.0,Advanced PowerQuery: The Mashup Language,Intermediate,French,No
22268.0,The Huge Microsoft Excel Training Bundle - Beginner to VBA,Intermediate,Chinese,No
22269.0,Powerful Presentations with Google Slides,Beginner,German,Yes
22270.0,The Ultimate Microsoft Excel 2013 & 2016 Mastery Course,All Levels,French,No
22271.0,Learn Oracle 11g  - A Comprehensive Training Course,All Levels,French,Yes
22272.0,Xero Job Costing – Projects,Expert,German,Yes
22273.0,Excel Certification Exam Preparation: 4 Practice Tests 2023,Beginner,Spanish,No
22274.0,Microsoft Excel For Complete Beginners,Beginner,Chinese,Yes
22275.0,Microsoft Office 2016 Essentials: 5 Course Bundle,Beginner,Chinese,Yes
22276.0,Microsoft OneDrive - Essential Training Course For Beginners,Beginner,Chinese,Yes
22277.0,Microsoft Access 2013: Beginner to Advanced,Expert,French,Yes
22278.0,Creating VBA UserForms,Intermediate,Spanish,Yes
22279.0,Mastering Microsoft Outlook 2016 Made Easy Training Tutorial,Intermediate,Chinese,Yes
22280.0,Excel Microsoft Excel - 5 Levels Mastery Course 19+ hours,All Levels,German,No
22281.0,How to Quickly Excel in the Basics of Excel,Beginner,Chinese,Yes
22282.0,SQL Basics for Beginners,All Levels,English,No
22283.0,SAP MM Logistics Invoice Verification Process,Intermediate,Spanish,Yes
22284.0,"Google Apps For Business, Become Productive With Google Apps",Expert,English,Yes
22285.0,SAP HCM Payroll (beginner to guru),Expert,Spanish,No
22286.0,Microsoft Excel - Managing Personal Finances with Excel,Expert,German,No
22287.0,SAP DeepDive - SD Orders - Backorder using SAP Best Practice,All Levels,French,Yes
22288.0,Power BI Intermediate Course: Beyond the Basics,Intermediate,French,Yes
22289.0,"Mastering Microsoft Office 2021-365: Word, Excel, PowerPoint",Expert,Spanish,No
22290.0,Oracle Data Guard: Database Administration for Oracle 12C R2,All Levels,Chinese,No
22291.0,Ultimate Microsoft Visio 2013 and 2016 Two-Course Bundle,Beginner,English,No
22292.0,Excel PowerPivot - Excel Data Analysis & DAX for Beginners,Beginner,German,No
22293.0,Microsoft Power BI for Project Planning and Control,All Levels,Chinese,Yes
22294.0,Excel Tables,Beginner,French,No
22295.0,SharePoint Online: Complete Guide to Microsoft SharePoint,Intermediate,Chinese,Yes
22296.0,Financial Modeling for Beginners in Excel in 120 Minutes!,Beginner,English,No
22297.0,Microsoft Project Online : Complete Ms Project Course,Beginner,French,Yes
22298.0,Excel functions to analyze and visualize data,Beginner,Spanish,No
22299.0,Excel VBA Editor Mastery!,Beginner,German,Yes
22300.0,Google Workspace (Formerly G-Suite) Fundamentals Training,Expert,German,No
22301.0,How to use Excel: A Guide to Mastering Spreadsheets,Beginner,French,No
22302.0,Microsoft Excel Engineering (Part 2),Expert,Spanish,No
22303.0,SAP WM (Warehouse Management) Certification Training,Intermediate,English,No
22304.0,Apple Numbers: Complete Basic to Pro Guide For Mac Numbers,Expert,German,Yes
22305.0,"Microsoft OneNote (365,2019,2016,2010) Beginner to Advanced",All Levels,French,No
22306.0,Tutor for iMovie,Intermediate,German,No
22307.0,Google Bard: Using Google Bard Effectively (Quick Overview),Expert,Spanish,No
22308.0,Advanced Microsoft Word 2013 Tutorial,Expert,English,Yes
22309.0,Microsoft Word 2019 Expert Exam (MO-101),All Levels,Spanish,Yes
22310.0,The BEST Google Sheets Course For Home & Business,Intermediate,Chinese,No
22311.0,MOS Excel Expert 2016 Microsoft Certification Exam 77-728,Expert,Spanish,Yes
22312.0,Microsoft Outlook 2016 - Top 50 Super Tricks within  2.5 Hrs,Expert,Spanish,Yes
22313.0,Mastering Excel 2019 - Advanced,Expert,German,Yes
22314.0,The Ultimate Microsoft Access 2013 & 2016 Mastery Course,Expert,Spanish,No
22315.0,Microsoft Access Level 1 - Beginner Access,Beginner,French,Yes
22316.0,Mastering PowerPoint 2019 - Advanced,Expert,German,Yes
22317.0,Microsoft Excel 2021/365: Intermediate Level Training,Intermediate,German,No
22318.0,Data Manipulation in Excel: save up to 90% of Your Time!,Intermediate,Chinese,No
22319.0,"Complete Guide to Professional Memos, Letters and Reports!",Beginner,French,No
22320.0,70GB of Files- Install FAST & LEGAL IDES Ehp8 ECC & license,All Levels,Spanish,Yes
22321.0,Using Mac OS X for Windows Users or complete beginners,Expert,Chinese,No
22322.0,Get Started with Microsoft Outlook,Beginner,French,Yes
22323.0,Microsoft Access 2010 Training - Advanced,Expert,Chinese,Yes
22324.0,Learn Microsoft SharePoint Foundation 2010,Intermediate,English,No
22325.0,"Microsoft Access VBA, Design and Advanced Methods Workshop 8",Intermediate,Spanish,No
22326.0,What is SAP - Basic Introductory Course,Expert,Chinese,No
22327.0,Adobe InDesign CC Introduction,Beginner,English,No
22328.0,Ultimate Microsoft Excel Course - Learn & Earn,All Levels,Spanish,No
22329.0,SAP Data Analysis for Sales Documents and More,Intermediate,Chinese,No
22330.0,SAP S/4HANA MM Material Management,Intermediate,Chinese,Yes
22331.0,SAP BusinessObjects Business Intelligence (BI) 4.2 Training,All Levels,Chinese,No
22332.0,SAP S/4HANA MM Material Management,Intermediate,Chinese,Yes
22333.0,ChatGPT Mastery: Expert Prompt Engineering with Chat GPT-4,Expert,German,Yes
22334.0,Adobe Forms in SAP for Beginners,Beginner,Chinese,Yes
22335.0,Creating Reports with SAP BO (Webi) [Fast Track],Beginner,German,Yes
22336.0,SAP Business One B1 Advance Professional Training,Expert,German,Yes
22337.0,Excel Mastery: 4 Proven Practice Tests for Exam Success 2023,Beginner,English,Yes
22338.0,Access 2016 Advanced,Expert,Spanish,No
22339.0,Master Seven Basic Tools of Quality with Minitab and Excel,Expert,German,Yes
22340.0,OneDrive Essentials (2021),Beginner,French,Yes
22341.0,SAP SuccessFactors - Employee Central complete course,Expert,German,Yes
22342.0,"Access: Customizing Tables, Forms, Reports & Action Queries",Expert,French,No
22343.0,Microsoft Word Time Saving Tips To Boost Your Productivity ✔,All Levels,English,Yes
22344.0,Create Static Sites with Jekyll And GitHub Pages,Intermediate,French,Yes
22345.0,Mac Pages: Mastering the Word Processing and Publishing App,Expert,English,No
22346.0,Microsoft Word- MS Word Basic to Advance Training Course,Intermediate,English,No
22347.0,[2023] MS Outlook 365 Essentials+ Professional Email Writing,Expert,English,No
22348.0,Microsoft Publisher 365 - Everything you need to know.,Beginner,French,Yes
22349.0,Excel for Accountants: Volume 3,All Levels,French,No
22350.0,Unlock the Power of Microsoft Word: Expert Tips and Time-Sav,Expert,English,No
22351.0,Microsoft Windows 11 Course (2023),Beginner,English,No
22352.0,PowerPoint Animation ENGINE Unleashed,Intermediate,Spanish,Yes
22353.0,Power BI: Zero to Hero in Data Visualization using Power BI,All Levels,English,No
22354.0,Professional documents using Microsoft Word 2010,Intermediate,Chinese,Yes
22355.0,Effortless Email: Achieve Inbox Zero for Good & Master Gmail,Expert,Spanish,Yes
22356.0,QuickBooks Pro 2013 Training the Easy Way,Beginner,Spanish,No
22357.0,PostgreSQL Bootcamp: SQL and PostgreSQL Database Masterclass,Beginner,Spanish,Yes
22358.0,Google Search Mastery Course : Find Answers 10X Times Faster,Intermediate,Chinese,Yes
22359.0,2023 Camtasia Studio Video Editing -Beginner to Intermediate,All Levels,Spanish,Yes
22360.0,Learning Microsoft Excel 2016 for Mac,Beginner,Spanish,No
22361.0,MS Excel 2019 Advanced VLOOKUP Formulas and Pivot Tables,Expert,French,Yes
22362.0,Microsoft PowerApps - Crash Course for Beginners,Beginner,French,No
22363.0,OBS - How to Record and Stream Videos with Open Broadcaster,Beginner,English,Yes
22364.0,SAP MM Mock Interview Videos Part 1,Intermediate,English,No
22365.0,Getting Started With Google Slides,Intermediate,German,Yes
22366.0,Trello Productivity-Trello Fundamentals Beginner to Advanced,Intermediate,Chinese,Yes
22367.0,Asana Mastery - The 3 in 1 course for Beginners in 2023,Beginner,French,No
22368.0,Microsoft Powerpoint 2013 Tutorial,Expert,English,Yes
22369.0,Microsoft 365 for New Employees,Beginner,Chinese,No
22370.0,77-730: Microsoft Access - from beginner to Specialist,Expert,Spanish,No
22371.0,Learning Microsoft Word 2016 for Mac,Expert,Chinese,Yes
22372.0,Mac Basics: Mastering your Mac for home and business,Beginner,French,No
22373.0,Building Estimation Course and Quantity Surveying With Cad,Beginner,German,Yes
22374.0,Microsoft Excel - basics to expert,Beginner,French,No
22375.0,Learn Microsoft Outlook | Complete Microsoft Outlook Guide,Intermediate,English,No
22376.0,How to Master Google Drive,Intermediate,English,No
22377.0,Master Data in SAP,Expert,Chinese,Yes
22378.0,Excel 2016 Advanced,Intermediate,French,Yes
22379.0,Sage Line 50 Accounts,All Levels,English,Yes
22380.0,Advanced Excel Course With Shortcuts Tips and Tricks for JOB,All Levels,Spanish,Yes
22381.0,Excel BI - Learn Power Pivot and DAX functions,All Levels,Spanish,No
22382.0,QuickBooks Online Plus Made Easy Training Tutorial 2015,All Levels,German,Yes
22383.0,Google Sheets Tutorial 2023 - Beginner To Expert in 6 Hours,Beginner,Chinese,Yes
22384.0,PowerPoint 2016 Intermediate Level Training | Office 365,Intermediate,English,No
22385.0,Mastering Microsoft OneNote 2016 Made Easy Training Tutorial,Expert,German,Yes
22386.0,Learning FileMaker Pro 13 - A Practical Guide,Expert,Spanish,Yes
22387.0,Primavera P6 Professional Step-by-Step from Novice to Expert,Beginner,German,No
22388.0,A beginner’s and intermediate guide to VBA programming,Intermediate,German,Yes
22389.0,Mastering Graphics in PowerPoint,Expert,English,Yes
22390.0,Advanced Microsoft Word With Job Success,All Levels,English,Yes
22391.0,Ace the MS Excel Assessment Test for Your Dream Job,All Levels,English,Yes
22392.0,Learn SAP Automatic Account Determination-MM-FI Integration,All Levels,Chinese,Yes
22393.0,Microsoft Azure Administrator (Exam AZ-104),Expert,German,No
22394.0,The secrets to generate the most automated Excel Dashboards,Intermediate,German,Yes
22395.0,Microsoft Excel For Business,Intermediate,Chinese,Yes
22396.0,Learn Excel Fast,Beginner,Spanish,Yes
22397.0,Oracle Financial Concepts,Beginner,French,Yes
22398.0,QuickBooks 2018 Training: Manage Small Business Finances,Beginner,Spanish,Yes
22399.0,SAP ALE IDOC  MADE EASY,Beginner,Chinese,Yes
22400.0,Learn Microsoft Excel - Excel 101,All Levels,German,Yes
22401.0,TIBCO ActiveMatrix BPM 3.x Essentials,Beginner,German,Yes
22402.0,Microsoft Excel - Excel for the beginners,Expert,English,No
22403.0,Master Using Your Mac in Just 15 Minutes a Day,Beginner,English,Yes
22404.0,"LaTeX for dissertation, publication, and presentation",Beginner,German,Yes
22405.0,The Complete Microsoft Word 2016 Training For Everyone,Expert,German,Yes
22406.0,How to present like a McKinsey / BCG consultant,Intermediate,English,No
22407.0,Excel 365 Power Query - Get and Transform Data like a Pro,Expert,English,Yes
22408.0,Excel Accounting 6–Adjusting Entries & Financial Statements,Intermediate,Spanish,No
22409.0,Xero Online Bookkeeping Software,Intermediate,German,Yes
22410.0,Excel Basics– the Ultimate Beginner’s Course,Beginner,German,Yes
22411.0,Microsoft Excel - Mastering Formulas in Excel,Beginner,Chinese,Yes
22412.0,Evernote for Business: Use Evernote in your working life,Beginner,Spanish,Yes
22413.0,Auditing Excel Spreadsheets,Intermediate,French,No
22414.0,Looker and Looker Studio: Google's Data Visualization Tools,All Levels,French,No
22415.0,Oracle eBusiness Suite - An Introduction,Beginner,French,Yes
22416.0,Seamlessly Format and Publish Awesome eBooks With Vellum,All Levels,English,Yes
22417.0,"Excel 2016: VLOOKUP, INDEX MATCH, and Other Advanced Lookups",Intermediate,French,Yes
22418.0,Prevention of Sexual Harassment (POSH),All Levels,Chinese,Yes
22419.0,Mastering Google Calendar: Mastering Your Day,All Levels,English,No
22420.0,SharePoint 2010 Workflows Tutorials,All Levels,English,Yes
22421.0,Quickbooks Online - Level 2 Bookkeeping,Expert,French,No
22422.0,Excel Formulas Made Easy,Beginner,English,No
22423.0,Microsoft Word - Master Word Basics,Expert,Spanish,No
22424.0,Advanced Microsoft Interactive and Dynamic Excel Dashboard,All Levels,Spanish,Yes
22425.0,Excel in Microsoft Excel 4: VBA macros for Excel - an intro,Beginner,French,Yes
22426.0,SAP S/4HANA Logistics Certification Training,Expert,Chinese,No
22427.0,Become SAP FICO Consultant with Easy Learning,Intermediate,English,No
22428.0,"Complete Excel Course Pivot Tables, Charts & Dashboards",Beginner,German,No
22429.0,A step-by-step guide for Dragon Users - Part 1,All Levels,French,Yes
22430.0,"Mastering SAP's Order to Cash Process: Watch, Learn & Earn",Intermediate,English,Yes
22431.0,Microsoft Excel 2016 Advanced Training Master Class,Intermediate,French,No
22432.0,Microsoft Excel: Essential of excel from beginner to advance,Intermediate,French,Yes
22433.0,"Excel 2013 For Dummies Video Training, Deluxe Edition",Expert,Chinese,Yes
22434.0,Mastering QuickBooks 2016 Made Easy Training Tutorial,Expert,German,Yes
22435.0,Excel 2010 PowerPivot & Advanced Business Intelligence Tools,Expert,English,No
22436.0,Learn Microsoft Project 2016 Complete Course for Beginners,Beginner,French,Yes
22437.0,Practical SharePoint 2013 Deep Dive into the Essentials,All Levels,French,Yes
22438.0,Managing Modern Desktops Certification Exam MD101,Expert,English,No
22439.0,PowerPoint: Basics For Work & Studies,Beginner,French,No
22440.0,Microsoft Word 2013 Training Tutorial,Intermediate,French,Yes
22441.0,Implementing eDiscovery in SharePoint: The Complete Course,All Levels,French,No
22442.0,"Master Keyboard Shortcuts - Excel, Outlook, Word, PowerPoint",Intermediate,Spanish,No
22443.0,G Suite / Google Apps for Everyone,All Levels,Spanish,Yes
22444.0,Improve your communication with Microsoft Outlook,Intermediate,German,No
22445.0,Best Excel VBA and Macros Course - Beginners to Advanced,Expert,Chinese,No
22446.0,Microsoft Excel 2021 Intense Crash Course,Expert,English,Yes
22447.0,MYOB Bookkeeping Software,Intermediate,Chinese,Yes
22448.0,Debugging in SAP S/4 HANA For Non Programmer,Beginner,Chinese,Yes
22449.0,Implementing SAP BPC Embedded 11,Beginner,Spanish,No
22450.0,SAP Exam C_CPI_14 100% Pass - SAP Integration Suite,Beginner,German,Yes
22451.0,ChatGPT for Microsoft PowerPoint – Generate Content with AI,Expert,Chinese,No
22452.0,Numbers for Mac - A Journey from Beginning to Advance level,Intermediate,Chinese,Yes
22453.0,SAP SuccessFactors Recruiting (RCM) & HXM Talent Management,Expert,French,Yes
22454.0,Job Costing QuickBooks Online - Contractors,Expert,English,No
22455.0,Excel 2021/365 Starter Pack: Beginner to Intermediate Course,All Levels,German,No
22456.0,Learn Microsoft Publisher | Complete Microsoft Publisher,Expert,English,Yes
22457.0,Learn to Code In Google Sheets in Less Than 1 Hour,Intermediate,Spanish,No
22458.0,Mastering Your iPhone,All Levels,Chinese,Yes
22459.0,Part 3/4- Document Control - Vendor Documentation,Expert,Chinese,No
22460.0,"Learn Excel Power Query, Power Pivot, DAX & Power BI",Intermediate,English,Yes
22461.0,Automate your computer and boost your productivity 10X,Expert,Spanish,Yes
22462.0,A Gentle Introduction To Advanced Excel Techniques and VBA,Expert,French,No
22463.0,Outlook 365 Advanced,Expert,French,Yes
22464.0,Excel 2010 Productivity,Beginner,Chinese,Yes
22465.0,SAP: SAP BO Business objects for all,Expert,Chinese,No
22466.0,PowerPoint Course: Learn Most Used Tips & Tricks in PPT,Expert,German,No
22467.0,Microsoft OneNote Training | Master the Microsoft OneNote,All Levels,English,Yes
22468.0,SAP HANA,Intermediate,Chinese,No
22469.0,Microsoft Excel 2010 Training - Beginner to Advanced,All Levels,Spanish,Yes
22470.0,The Gmail Productivity & Google Calendar Masterclass,Intermediate,English,Yes
22471.0,GoVenture TYPING - Learn How to Type in an Epic Quest,All Levels,German,No
22472.0,Advanced Excel Course for Job and Real World,Expert,French,Yes
22473.0,"Learn LibreOffice now, start using the FREE suite: Writer",Intermediate,German,Yes
22474.0,Web Scraping Using Excel VBA,Expert,English,Yes
22475.0,Learn to create online surveys and quizzes in Google Forms,All Levels,French,Yes
22476.0,Web Scraping Using Excel VBA,Expert,Spanish,Yes
22477.0,"Excel Solver, Goal Seek and lots of Excel Tips",Expert,French,No
22478.0,Power BI - Get & Transform data mastery in data cleaning,Intermediate,French,No
22479.0,SAP Business One B1 Advance Pro Training Course,Expert,Spanish,Yes
22480.0,Excel 2010 VBA and Advanced (2-Course Bundle),Expert,Chinese,No
22481.0,Power BI with Microsoft Certified Trainer - 2024,Beginner,Chinese,No
